comment_id,author,text,like_count,reply_count,published_at,updated_at
UgzILQAHN5p61PQD40F4AaABAg,@Starboy_oluwatoba,❤️🦉,1,0,2026-06-18T18:33:36Z,2026-06-18T18:33:36Z
UgxLABIjw1qSlSIu2vB4AaABAg,@aricmontoya9701,Hardest diss of the whole beef don’t care what anyone says,11,2,2026-09-04T18:58:32Z,2026-09-04T18:58:32Z
UgzNrwAjOc0fR_sFs9V4AaABAg,@JeffLilumbi,"here after that podcaster chalabitch talked shit bout Drizzy.... this is what a rap song 
sounds like",1,0,2026-04-29T11:01:54Z,2026-04-29T11:01:54Z
UgxQo73mfy2butgL5L54AaABAg,@hudsonclarkk,idc this one was the hardest of all the beef songs dropped.,9,1,2026-06-15T23:33:44Z,2026-06-15T23:33:44Z
UgwCYQdmRw4gYsB8g0d4AaABAg,@paulhowell8692,Sheesh Iceman about to be the 1....🎉🎉🎉😮,0,0,2026-05-13T20:35:46Z,2026-05-13T20:35:46Z
Ugwg3bA3kZBYDlcl42h4AaABAg,@chlwodnjs,won’t need to slime anyone after I get my $300 ap 😂,2,0,2026-05-11T08:45:34Z,2026-05-11T08:45:34Z
UgwaEvk13PXTSv7XgyJ4AaABAg,@hndrxx5339,RIP TAY KEITH,7,0,2026-06-19T05:51:09Z,2026-06-19T05:51:09Z
UgxEIXClWWOBkVIAfBZ4AaABAg,@jeremyjones5756,Drop drop drop 🧊 🧊 🧊,4,0,2026-04-29T18:34:56Z,2026-04-29T18:34:56Z
UgwaD0yqPlasGhWvEfp4AaABAg,@Hilariousbrownguy,Never switched up on bro. Kenny sucks and anyone who disagrees is just tryna be quirky,10,1,2026-05-09T17:14:51Z,2026-05-09T17:14:51Z
UgyN5Xjf3WH8-f9ZaDV4AaABAg,@FaisalSaeed-k1t3i,🔥🔥🔥🔥🔥🔥,2,0,2026-09-03T22:14:52Z,2026-09-03T22:14:52Z
Ugxy4RtSI8yXrJeBum14AaABAg,@Michelletl,ab ataşaşnı yerim,0,0,2026-07-10T15:59:16Z,2026-07-10T15:59:16Z
UgzPHvuobmyNaZmFViR4AaABAg,@PachekoJr,🏆🏆🏆🏆,4,0,2026-07-07T06:19:49Z,2026-07-07T06:19:49Z
UgwGm6gfrt-WlnjxkIh4AaABAg,@Dirtbaggscotty,This had lik 600k dislikes now it gone i wonder what happened 🧐,2,0,2026-05-24T17:30:52Z,2026-05-24T17:30:52Z
