comment_id,author,text,like_count,reply_count,published_at,updated_at
UgxZrvFoutHYNMIO9_F4AaABAg,@Dwaynespider,Cole throws the stone n left for mars see ya,0,0,2024-05-07T15:33:25Z,2024-05-07T15:34:11Z
UgwE1uTx7i619_Egb_h4AaABAg,@jameekcave6444,J.cole more like Johnson.cole 0:22,10,1,2025-09-23T03:59:17Z,2025-09-23T03:59:17Z
UgxaSvKWPOqFLI9F8nZ4AaABAg,@vatiraijetjipueja7928,Drake got bodied on his own song😂,8,2,2024-06-24T17:55:21Z,2024-06-24T17:55:21Z
Ugx1wB1pp17OUVKBXm14AaABAg,@Risk4results,2025 anyone,2,0,2025-01-15T01:56:39Z,2025-01-15T01:56:39Z
UgxLPzY6k3SSb5cbzFx4AaABAg,@keepitmovin4028,Beginning of the end of BBL Drizzy 😂,0,0,2025-09-04T20:26:03Z,2025-09-04T20:26:03Z
Ugx9eZX_n91sswP_ujR4AaABAg,@WordUp2That,Rich.,0,0,2024-06-12T14:54:51Z,2024-06-12T14:54:51Z
UgwSDRGWFiPVQLqH0Ft4AaABAg,@Parviz19_7,‏‪2:24‬‏ فکت : از اینجا به بعد هرچقدر گوش کنید تکراری نخواهد شد❤😂,0,0,2024-08-05T14:00:02Z,2024-08-05T14:00:02Z
UgzE2OFIceH3_GX9ykV4AaABAg,@brandonwilliams2165,No one ever thought this song would start world war 4-15,1,0,2024-07-13T19:32:15Z,2024-07-13T19:32:15Z
UgziXUw9l2oMObbsRXZ4AaABAg,@theprojecteleven,😂😂😂😂😂,0,0,2025-04-07T21:59:12Z,2025-04-07T21:59:12Z
UgwrrSXcCxrulyQkDoV4AaABAg,@alejandrosalgadojr2768,J Cole And J.i.d And Kendrick Lamar Rap Music 🎵 GOATS 🐐,1,1,2025-07-01T07:57:05Z,2025-07-01T07:57:05Z
UgwCYX42Z11K-AyUjmt4AaABAg,@jayone1371,F the big 3 its just BANKS,1,0,2025-08-25T23:19:59Z,2025-08-25T23:19:59Z
UgxQ8PFPiAaQzKdMVu14AaABAg,@thephoenixking1828,This was the powder keg that started the war.,0,0,2024-05-18T10:06:06Z,2024-05-18T10:06:06Z
Ugyn9kV7GSWztCa0k-F4AaABAg,@funnymomentrony2520,Me,1,0,2025-02-03T21:38:52Z,2025-02-03T21:38:52Z
UgwmHudeWPPdFT21AD94AaABAg,@mikeolson3939,Hmm,1,0,2025-09-16T16:58:35Z,2025-09-16T16:58:35Z
UgxuK3iddOwoArE19494AaABAg,@SEOshogun,"My first time hearing this song, after the major rap battle that happened after.  I can't believe Cole and Drake didn't expect Kenny to say something after this.  Dot caught strays all throughout.  If everybody steppin' I'm bout to clean up my plate?  wow!",0,4,2025-03-12T07:21:53Z,2025-03-12T07:21:53Z
UgyfiYGZ-DexJxtW7op4AaABAg,@TonyaPrescott-je5nr,Hey boogie,0,0,2025-02-13T06:21:33Z,2025-02-13T06:21:33Z
UgyxVifazcz-kjWs3kh4AaABAg,@rachie8474,2:21 star wars?,0,0,2024-06-30T15:31:21Z,2024-06-30T15:31:21Z
UgyvVqYe5RxwEF1UzJh4AaABAg,@Justtlyss,Team drake ALL DAY,5,1,2024-05-27T16:55:01Z,2024-05-27T16:55:01Z
Ugyu8MouzP3FKRxvzWp4AaABAg,@MrDirtyd405,I’m here after hearing he’s dissing drake subliminally on his own song cuz it was all a set up to drop drizzy,1,0,2024-05-13T10:21:54Z,2024-05-13T10:21:54Z
UgxI9sFuNMvjl2uP-514AaABAg,@rubendariojimenez4480,The Story Of Adidon,0,0,2024-08-29T20:46:01Z,2024-08-29T20:46:01Z
Ugy3IyE96eqSydd8v094AaABAg,@EmanuelDarce-y6p9x,They got that beat off of Snow White,0,0,2026-05-18T05:44:41Z,2026-05-18T05:44:41Z
UgwxNQCnqCmLgOp5Qrh4AaABAg,@CalumL-fr6lg,Who's here after Drake was buried?? ⚰️,6,0,2024-05-17T10:22:27Z,2024-05-17T10:22:39Z
Ugxz1fFssWM33LMUSzR4AaABAg,@Chaldeans-g96,Hiram don't even pay me back I don't need it just send them ships,0,0,2025-05-09T15:31:43Z,2025-05-09T15:31:43Z
UgyuYMPpZjPsc6Q0Su14AaABAg,@jerviasjohnson700,So I guess it’s for real now,0,0,2024-05-07T14:46:22Z,2024-05-07T14:46:22Z
UgyhEkbURz8cVKgoRFp4AaABAg,@CandyGoodGood,big 3 nexus event.😥,1,0,2024-09-10T20:47:31Z,2024-09-10T20:47:31Z
Ugw5J808f7J-5GfvjhN4AaABAg,@BERRRYRICHHHBABY,the spider man meme is definitely not j cole looking at drake anymore after these allegations💀,0,0,2024-07-17T22:22:04Z,2024-07-17T22:22:04Z
Ugwe6tr18VBCmUTJL9t4AaABAg,@ripwednesdayadams,Kendrick the GOAT. No one is out here truly including Drake in the top 3. Being popular doesn’t mean your music has substance.,0,0,2024-09-23T20:11:20Z,2024-09-23T20:11:20Z
UgxtEtDiVHysBELJjQ94AaABAg,@Dropsault,Acevane😂😂,0,0,2026-04-28T11:41:17Z,2026-04-28T11:41:17Z
Ugz2dVZ3fuJyb-ul-Z54AaABAg,@theRiccoman,YouTube I’m in iran ads not worked bro,0,0,2025-10-04T15:56:46Z,2025-10-04T15:56:46Z
Ugyqwcg40mkbNtKfwI54AaABAg,@WaylonClendennen-s6t,Block Plains,0,0,2024-09-17T22:42:40Z,2024-09-17T22:42:40Z
UgwEHlJLIEGXD2krCZV4AaABAg,@rubendariojimenez4480,The Story Of Adidon,0,0,2024-08-29T20:45:52Z,2024-08-29T20:45:52Z
UgyMWGllulU65y4YVxR4AaABAg,@SunDance-e3k,If only kendrick was on this😔✌️,0,0,2026-04-12T03:30:37Z,2026-04-12T03:30:37Z
UgxUeUKDwA7UoyCIqdR4AaABAg,@ratherrazzOWO,"RFK JR mode 

We turning the CDC to a funeral",0,0,2026-04-08T04:13:45Z,2026-04-08T04:14:05Z
UgyYN8PXcffVvocMzhZ4AaABAg,@matthfu,Hi guys,0,0,2024-07-31T00:12:26Z,2024-07-31T00:12:26Z
Ugy2moo0XrUjUhmtDZ94AaABAg,@Chaldeans-g96,And he didn't even ask for those women it was just a gift all praise Lord Emmanuel and lord God Jehovah,0,0,2025-05-09T15:29:27Z,2025-05-09T15:29:27Z
UgxFvbu15r-le3_HL7N4AaABAg,@kendra9120,I never shot a gun yet I'll wait three years too much shit going on,0,0,2025-10-06T08:22:04Z,2025-10-06T08:22:04Z
UgznqvSUDPQgea2Jo8t4AaABAg,@chavezlemanizle4700,2:07 not russia but apply pressure 😩😩,0,0,2026-08-12T08:48:30Z,2026-08-12T08:48:30Z
UgwoJuyny39gLqESvDx4AaABAg,@o.v.x.a.a,Imagine Kendrick sampled this.. big as the what big as the what?! .. big as Kendrick Lamar at the superboul! But no he want to talk about pdfiles,3,2,2025-03-08T16:37:04Z,2025-03-08T16:37:04Z
UgzwDYkULdByBPfBVsJ4AaABAg,@carlsamuel3087,“BIG AS THE WHAT” Kendrick fans and the haters please keep the same energy..Please! Turns out the boy is indeed “Big as the what”😭..as a matter of fact..even bigger..foh!!,1,2,2024-09-13T20:22:47Z,2024-09-13T20:22:47Z
UgzUw1xtvhNqTu3plbt4AaABAg,@CDXTT27,Big like the what?,1,0,2026-01-03T07:58:42Z,2026-01-03T07:58:42Z
Ugytf8drxqRsEJHcVJl4AaABAg,@glizzynba,Thank Drake for Kendrick’s career 🫶🏾,0,0,2025-02-20T04:03:12Z,2025-02-20T04:03:12Z
Ugw8Jy2JQKe4tvpxLv54AaABAg,@svtfoeftwjatnlpsucks50,0:31 0:21,0,0,2026-02-08T05:38:42Z,2026-02-08T05:39:01Z
Ugz7avbesuozV-03rCJ4AaABAg,@lilyt..,Man he shouted out Kdot and now they’re beefing,0,0,2024-06-13T22:23:16Z,2024-06-13T22:23:16Z
Ugzfj9evbTZRmm2NCnh4AaABAg,@ErnestoGuevara-u5b,These boys want better than dot,0,0,2025-06-12T21:47:59Z,2025-06-12T21:47:59Z
Ugz0NvKdGwLAtH5Eiyp4AaABAg,@abhijeetreen,Big as The White 🫡,1,0,2024-07-05T02:51:49Z,2024-07-05T02:51:49Z
UgyQ5Kv5vOEiIdyxjJ54AaABAg,@crisalexander1185,This song right here is no doubt still a slapper but damn if Kung Fu Kenny didn't Big Step all over the subject matter of this song🤣🤣,0,0,2024-09-18T02:25:02Z,2024-09-18T02:25:02Z
UgyzNXkFcWUP3xA30MV4AaABAg,@heftfatcatoffcial,"I never listened to ""🤰🏾🤰🏿🤰🏼🤰🏻🤰🤰🏿""",1,0,2025-01-05T17:16:06Z,2025-01-05T17:16:06Z
UgxOt72y1NpWKOu_e7x4AaABAg,@Sometimes_i_use_youtube,Cole’s slid up on the song and murdered Drake politely,2,4,2025-06-16T21:54:13Z,2025-06-16T21:54:13Z
UgwBfXwjyfwRoBGa8DV4AaABAg,@KICK839,How good was cole verse.,1,0,2024-08-29T10:28:17Z,2024-08-29T10:28:17Z
UgyzsN9ZVssA2zv1fvt4AaABAg,@ryan.3059,I hate kendrick for ruining what could have been the craziest moment for high-school me... smh. Thank you Drake & Cole for this & evil ways! We need more!,4,0,2025-05-21T23:38:01Z,2025-05-21T23:38:01Z
UgwZ3vgZxd5b3sCjtkZ4AaABAg,@valeriasoto9621,𝙲𝚘𝚘𝚕 𝚕𝚎𝚗𝚜,0,0,2024-08-12T05:34:33Z,2024-08-12T05:34:33Z
Ugy4TwT-yJp-bRiVArN4AaABAg,@Sadgamer-143,Muhamada Lee,0,0,2024-12-08T13:34:42Z,2024-12-08T13:34:42Z
UgyoxZSPZDvifP3Cm7d4AaABAg,@cinnamoroll3504,Who is here after drakes funeral,2,0,2024-07-09T17:51:10Z,2024-07-09T17:51:10Z
UgyQu4rZU5yxTHKrJ394AaABAg,@princessjune,Who the 🐐,0,0,2024-05-29T19:19:21Z,2024-05-29T19:19:21Z
UgybbwvT2PyLbmxsMth4AaABAg,@hellfighter69420,"Dude, reading the old comments is like that ww1 meme:

Great war survivor: Thank god the great war is over and the treaty will prevent it happening again.

Time Traveler : Oh you mean world war one? Before the great depression, right?

Ww1 survivor: 🤔The great depres-, 😱ONE!?",0,0,2024-07-10T03:28:26Z,2024-07-10T03:28:26Z
Ugw3w8JODUFZf3NQd0h4AaABAg,@bustip,big as the what,0,0,2024-06-26T04:28:36Z,2024-06-26T04:28:36Z
UgzaUlkl7Al2VatLq054AaABAg,@swiftd121,Nasamoon,1,6,2026-02-24T05:50:43Z,2026-02-24T05:50:43Z
UgzUYZL-8dEDsDzeSGZ4AaABAg,@cowboypres,"Mans literally said his phone is full of teens... for a double entendre. And nobody was talkin bout it? I remember first hearing this a month or 2 ago and thinking ""sus af"". Then Candyman comes right out and says it, and NOW everybody has sumn to say about it.",5,2,2024-05-06T19:49:13Z,2024-05-06T19:49:13Z
Ugwaznx4zsZFd_lLAqV4AaABAg,@valeriasoto9621,𝚂𝚘𝚛𝚎 𝚗𝚎𝚡𝚝 𝚌𝚘𝚖𝚎 𝚞𝚙,0,0,2024-08-12T05:33:14Z,2024-08-12T05:33:14Z
UgzQCqDcpUBZR8m7eAJ4AaABAg,@KinggKruger,“I use a Grammy as a doorstop” disrespectful 🤣🔥,0,1,2024-08-28T00:37:03Z,2024-08-28T00:37:03Z
Ugxe8dSLRwL9NPOyNH94AaABAg,@theemostrizz,Drake hate comments are so funny 🤣🤣 He the goat and you’re mad 😂😂😂😂😂😂,6,2,2024-06-26T15:05:57Z,2024-06-26T15:05:57Z
UgzIYHoxtymt5gniP454AaABAg,@venker_solos,1:00 y 2:15,0,0,2025-03-16T22:29:16Z,2025-03-16T22:29:16Z
Ugx7qYw57H7PJeJ4NZ94AaABAg,@dashawnmclaurin782,Chosen 99,0,0,2025-11-29T01:04:34Z,2025-11-29T01:04:34Z
Ugwz-bwTgzzVR75UR_t4AaABAg,@valeriasoto9621,𝙰𝚍𝚍 𝚒𝚝 𝚞𝚙,0,0,2024-08-12T05:33:27Z,2024-08-12T05:33:27Z
Ugw1an2nw2c99m3efF14AaABAg,@kylewilson8533,This aged well,0,0,2025-12-16T19:01:35Z,2025-12-16T19:01:35Z
UgxD37a0plyOJcmSjXN4AaABAg,@Supremeboxingandfitness,This don’t even hit the same since Kendrick,3,4,2024-05-08T13:23:09Z,2024-05-08T13:23:09Z
Ugys8vgbDLIFVO_amS14AaABAg,@BillyBatts2x,“ I pray they my real friends if not I’m *YMW Melly* ” 💀😭,0,0,2025-11-23T04:30:50Z,2025-11-23T04:30:50Z
UgyX-ltzhiBv9BVZUBN4AaABAg,@NimbusVinBeats,"Ehy it take me this long to actually  hear the ""tings"" line SMH",0,0,2026-08-08T01:17:35Z,2026-08-08T01:17:35Z
UgyhsOo8L6cvzXhDJyB4AaABAg,@uzmalahore,I’m bout I’m bout click,2,0,2024-05-17T17:22:54Z,2024-05-17T17:22:54Z
UgwBksNnUf8kBgS7dFx4AaABAg,@valeriasoto9621,𝚂𝚘𝚗 𝚘𝚏 𝚊 𝚐𝚞𝚗,0,0,2024-08-12T05:31:23Z,2024-08-12T05:31:23Z
UgyFHkrki5IemNhC9I94AaABAg,@HarperHarper-c7g,K dot has more,0,0,2024-05-20T00:21:21Z,2024-05-20T00:21:21Z
UgwRZkNAO8ulil9Iij54AaABAg,@realjoker-q2y,2025,1,0,2025-07-04T09:55:51Z,2025-07-04T09:55:51Z
UgzHnWzp3bJoWuKDCIZ4AaABAg,@RecoilHistory,💐💐🕊️🕊️🪦,0,0,2024-05-05T14:23:06Z,2024-05-05T14:23:06Z
